Datetime,BE,FR,Date,gasdate,Date_gas,CEGH VTP,CZ VTP,ETF,NBP,PEG,PVB,THE,TTF,ZTP,EUA Prices
2015-07-27 03:00:00,14.28,14.28,2015-07-27,2015-07-26,,,,,,,,,,,
2015-07-27 04:00:00,14.18,14.18,2015-07-27,2015-07-26,,,,,,,,,,,
2015-07-27 05:00:00,16.89,16.89,2015-07-27,2015-07-26,,,,,,,,,,,
2015-07-27 06:00:00,19.16,19.16,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 07:00:00,24.66,24.66,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 08:00:00,30.82,30.82,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 09:00:00,32.67,32.67,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 10:00:00,27.31,27.31,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 11:00:00,27.51,27.51,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 12:00:00,32.03,32.03,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 13:00:00,28.3,28.3,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 14:00:00,29.34,29.34,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 15:00:00,25.04,25.04,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 16:00:00,25.15,25.15,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 17:00:00,26.46,26.46,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 18:00:00,31.34,31.34,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 19:00:00,28.91,28.91,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 20:00:00,30.04,30.04,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 21:00:00,30.99,30.99,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 22:00:00,30.55,30.55,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-27 23:00:00,26.59,26.59,2015-07-27,2015-07-27,,,,,,,,,,,
2015-07-28 00:00:00,19.13,19.13,2015-07-28,2015-07-27,,,,,,,,,,,
2015-07-28 01:00:00,16.27,16.27,2015-07-28,2015-07-27,,,,,,,,,,,
2015-07-28 02:00:00,15.47,15.47,2015-07-28,2015-07-27,,,,,,,,,,,
2015-07-28 03:00:00,10.54,10.54,2015-07-28,2015-07-27,,,,,,,,,,,
2015-07-28 04:00:00,12.6,12.6,2015-07-28,2015-07-27,,,,,,,,,,,
2015-07-28 05:00:00,16.61,16.61,2015-07-28,2015-07-27,,,,,,,,,,,
2015-07-28 06:00:00,23.09,23.09,2015-07-28,2015-07-28,,,,,,,,,,,
